;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_JIN_desc;We hold provinces that Jin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JNN_title;Return cores to Jenné;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JNN_desc;We hold provinces that Jenné has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KAS_title;Return cores to Kashmir;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KAS_desc;We hold provinces that Kashmir has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KCX_title;Return cores to Koch;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KCX_desc;We hold provinces that Koch has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KHA_title;Return cores to Mongolia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KHA_desc;We hold provinces that Mongolia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KHI_title;Return cores to Khiva;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KHI_desc;We hold provinces that Khiva has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KHO_title;Return cores to Khorasan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KHO_desc;We hold provinces that Khorasan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KIC_title;Return cores to Kiche;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KIC_desc;We hold provinces that Kiche has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KIE_title;Return cores to Kiev;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KIE_desc;We hold provinces that Kiev has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KIT_title;Return cores to Kitara;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KIT_desc;We hold provinces that Kitara has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KLK_title;Return cores to Khalkha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KLK_desc;We hold provinces that Khalkha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KNG_title;Return cores to Kong;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KNG_desc;We hold provinces that Kong has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KON_title;Return cores to Kongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KON_desc;We hold provinces that Kongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KOR_title;Return cores to Korea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KOR_desc;We hold provinces that Korea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KRC_title;Return cores to Korchin;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KRC_desc;We hold provinces that Korchin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KSJ_title;Return cores to Kasanje;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KSJ_desc;We hold provinces that Kasanje has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KUB_title;Return cores to Kuba;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KUB_desc;We hold provinces that Kuba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LAC_title;Return cores to Tzotzil;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LAC_desc;We hold provinces that Tzotzil has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LBA_title;Return cores to Luba;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LBA_desc;We hold provinces that Luba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LNA_title;Return cores to Lan Na;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LNA_desc;We hold provinces that Lan Na has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LNG_title;Return cores to Liang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LNG_desc;We hold provinces that Liang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LOT_title;Return cores to Lotharingia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LOT_desc;We hold provinces that Lotharingia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LPN_title;Return cores to Lipan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LPN_desc;We hold provinces that Lipan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LTN_title;Return cores to Latin Empire;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LTN_desc;We hold provinces that Latin Empire has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUA_title;Return cores to Luang Prabang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUA_desc;We hold provinces that Luang Prabang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUN_title;Return cores to Lunda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUN_desc;We hold provinces that Lunda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MBA_title;Return cores to Mombasa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MBA_desc;We hold provinces that Mombasa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MCA_title;Return cores to Muisca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MCA_desc;We hold provinces that Muisca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MCK_title;Return cores to Manchu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MCK_desc;We hold provinces that Manchu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEI_title;Return cores to Meissen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEI_desc;We hold provinces that Meissen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEW_title;Return cores to Mewar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEW_desc;We hold provinces that Mewar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEX_title;Return cores to New Spain;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEX_desc;We hold provinces that New Spain has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MIX_title;Return cores to Mixtec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MIX_desc;We hold provinces that Mixtec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MJP_title;Return cores to Majapahit;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MJP_desc;We hold provinces that Majapahit has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKS_title;Return cores to Makassar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKS_desc;We hold provinces that Makassar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLC_title;Return cores to Malacca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLC_desc;We hold provinces that Malacca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLI_title;Return cores to Mali;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLI_desc;We hold provinces that Mali has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLY_title;Return cores to Malaya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLY_desc;We hold provinces that Malaya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MMA_title;Return cores to Mong Mao;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MMA_desc;We hold provinces that Mong Mao has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNP_title;Return cores to Manipur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNP_desc;We hold provinces that Manipur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNX_title;Return cores to Ming;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNX_desc;We hold provinces that Ming has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOL_title;Return cores to Moldavia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOL_desc;We hold provinces that Moldavia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MPC_title;Return cores to Mapuche;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MPC_desc;We hold provinces that Mapuche has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MPH_title;Return cores to Muang Phuan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MPH_desc;We hold provinces that Muang Phuan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MRI_title;Return cores to Mori;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MRI_desc;We hold provinces that Mori has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MRT_title;Return cores to Marathas;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MRT_desc;We hold provinces that Marathas has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MSK_title;Return cores to Miskito;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MSK_desc;We hold provinces that Miskito has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MTL_title;Return cores to Matlatzinca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MTL_desc;We hold provinces that Matlatzinca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MUS_title;Return cores to Vladimir;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MUS_desc;We hold provinces that Vladimir has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MYS_title;Return cores to Mysore;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MYS_desc;We hold provinces that Mysore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAK_title;Return cores to Nakawe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAK_desc;We hold provinces that Nakawe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAV_title;Return cores to Navarra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAV_desc;We hold provinces that Navarra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NDO_title;Return cores to Ndongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NDO_desc;We hold provinces that Ndongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NEP_title;Return cores to Nepal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NEP_desc;We hold provinces that Nepal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NET_title;Return cores to Netherlands;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NET_desc;We hold provinces that Netherlands has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NNG_title;Return cores to Ning;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NNG_desc;We hold provinces that Ning has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOR_title;Return cores to Norway;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOR_desc;We hold provinces that Norway has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NUM_title;Return cores to Nordgau;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NUM_desc;We hold provinces that Nordgau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ORI_title;Return cores to Kalinga Gangas;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ORI_desc;We hold provinces that Kalinga Gangas has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OSH_title;Return cores to Osheaga;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OSH_desc;We hold provinces that Osheaga has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OTO_title;Return cores to Otomi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OTO_desc;We hold provinces that Otomi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PEG_title;Return cores to Pegu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PEG_desc;We hold provinces that Pegu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PER_title;Return cores to Persia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PER_desc;We hold provinces that Persia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PEU_title;Return cores to Peru;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PEU_desc;We hold provinces that Peru has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PLB_title;Return cores to Palembang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PLB_desc;We hold provinces that Palembang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PLC_title;Return cores to Commonwealth;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PLC_desc;We hold provinces that Commonwealth has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PNJ_title;Return cores to Punjab;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PNJ_desc;We hold provinces that Punjab has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_POM_title;Return cores to Pomeralia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_POM_desc;We hold provinces that Pomeralia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_POR_title;Return cores to Portugal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_POR_desc;We hold provinces that Portugal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PRG_title;Return cores to Paraguay;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PRG_desc;We hold provinces that Paraguay has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PRO_title;Return cores to Provence;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PRO_desc;We hold provinces that Provence has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PSA_title;Return cores to Pasai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PSA_desc;We hold provinces that Pasai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_QIC_title;Return cores to Qi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_QIC_desc;We hold provinces that Qi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_QTO_title;Return cores to Quito;;;;;;;;;;;;;;;;;;;;x,,
return_cores_QTO_desc;We hold provinces that Quito has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RDL_title;Return cores to Ardalan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RDL_desc;We hold provinces that Ardalan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RWA_title;Return cores to Rwanda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RWA_desc;We hold provinces that Rwanda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SAX_title;Return cores to Saxony;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SAX_desc;We hold provinces that Saxony has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SCO_title;Return cores to Scotland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SCO_desc;We hold provinces that Scotland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SER_title;Return cores to Serbia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SER_desc;We hold provinces that Serbia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SGH_title;Return cores to Songhay;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SGH_desc;We hold provinces that Songhay has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SGU_title;Return cores to Segu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SGU_desc;We hold provinces that Segu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SHS_title;Return cores to Shoshone;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHS_desc;We hold provinces that Shoshone has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SHU_title;Return cores to Shu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHU_desc;We hold provinces that Shu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SHY_title;Return cores to Uzbek;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHY_desc;We hold provinces that Uzbek has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SIA_title;Return cores to Siam;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SIA_desc;We hold provinces that Siam has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SIB_title;Return cores to Sibir;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SIB_desc;We hold provinces that Sibir has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SIN_title;Return cores to Sindh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SIN_desc;We hold provinces that Sindh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SLO_title;Return cores to Cilli;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SLO_desc;We hold provinces that Cilli has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SLV_title;Return cores to Neutra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SLV_desc;We hold provinces that Neutra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SMI_title;Return cores to Kola;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SMI_desc;We hold provinces that Kola has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SMO_title;Return cores to Samoa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SMO_desc;We hold provinces that Samoa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SNZ_title;Return cores to Waitaha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SNZ_desc;We hold provinces that Waitaha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SOM_title;Return cores to Somalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SOM_desc;We hold provinces that Somalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SON_title;Return cores to Sonora;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SON_desc;We hold provinces that Sonora has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SPA_title;Return cores to Spain;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SPA_desc;We hold provinces that Spain has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SRI_title;Return cores to Siri Sanga Bos;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SRI_desc;We hold provinces that Siri Sanga Bos has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUL_title;Return cores to Sulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUL_desc;We hold provinces that Sulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUS_title;Return cores to Susquehannock;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUS_desc;We hold provinces that Susquehannock has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWA_title;Return cores to Kilwa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWA_desc;We hold provinces that Kilwa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWE_title;Return cores to Sweden;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWE_desc;We hold provinces that Sweden has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWI_title;Return cores to Switzerland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWI_desc;We hold provinces that Switzerland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TAB_title;Return cores to Mazandaran;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TAB_desc;We hold provinces that Mazandaran has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TBZ_title;Return cores to Trebizond;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TBZ_desc;We hold provinces that Trebizond has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TGA_title;Return cores to Tonga;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TGA_desc;We hold provinces that Tonga has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_THU_title;Return cores to Thüringia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_THU_desc;We hold provinces that Thüringia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TLA_title;Return cores to Tlapanec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TLA_desc;We hold provinces that Tlapanec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TOT_title;Return cores to Totonac;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TOT_desc;We hold provinces that Totonac has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TPQ_title;Return cores to Tupiniquim;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TPQ_desc;We hold provinces that Tupiniquim has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRA_title;Return cores to Venad;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRA_desc;We hold provinces that Venad has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRS_title;Return cores to Tarascan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRS_desc;We hold provinces that Tarascan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRT_title;Return cores to Tirhut;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRT_desc;We hold provinces that Tirhut has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUA_title;Return cores to Tapuia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUA_desc;We hold provinces that Tapuia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUL_title;Return cores to Toulouse;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUL_desc;We hold provinces that Toulouse has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUR_title;Return cores to Ottomans;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUR_desc;We hold provinces that Ottomans has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_USA_title;Return cores to United States;;;;;;;;;;;;;;;;;;;;x,,
return_cores_USA_desc;We hold provinces that United States has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UTS_title;Return cores to Phagmodrupa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UTS_desc;We hold provinces that Phagmodrupa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WAL_title;Return cores to Wallachia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WAL_desc;We hold provinces that Wallachia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WCR_title;Return cores to Cree;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WCR_desc;We hold provinces that Cree has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WES_title;Return cores to Westphalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WES_desc;We hold provinces that Westphalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WHA_title;Return cores to Wales;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WHA_desc;We hold provinces that Wales has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WIC_title;Return cores to Wichita;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WIC_desc;We hold provinces that Wichita has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WOL_title;Return cores to Jolof;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WOL_desc;We hold provinces that Jolof has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WUR_title;Return cores to Greater Württemberg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WUR_desc;We hold provinces that Greater Württemberg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X00_title;Return cores to Franconia;;;;;;;;;;;;;;;;;;;;x,,
